1.68,1.68,0.91,-0.00,0.64
1.68,1.68,0.91,-0.00,0.64
1.68,1.68,0.91,-0.00,1.06
5.70,5.70,13.53,6.93,14.92
10.94,10.94,24.36,14.34,21.60
11.81,11.81,23.74,11.81,21.42
11.83,11.83,23.77,11.34,21.16
12.02,12.02,23.92,10.98,21.09
12.18,12.18,24.08,10.66,21.00
12.28,12.28,24.22,10.35,20.86
12.33,12.33,24.38,10.08,20.70
12.32,12.32,24.52,9.84,20.56
12.28,12.28,24.65,9.64,20.44
12.23,12.23,24.77,9.46,20.32
12.16,12.16,24.90,9.30,20.20
12.08,12.08,25.02,9.17,20.06
11.97,11.97,25.14,9.06,19.93
11.86,11.86,25.25,8.97,19.82
11.74,11.74,25.35,8.92,19.70
11.62,11.62,25.44,8.89,19.60
11.56,11.56,25.51,8.89,19.48
11.58,11.58,25.57,8.91,19.36
11.70,11.70,25.61,8.96,19.23
11.88,11.88,25.63,9.01,19.07
12.04,12.04,25.63,9.06,18.91
12.12,12.12,25.60,9.08,18.73
12.00,12.00,25.42,8.90,18.45
11.82,11.82,24.93,7.62,18.09
11.33,11.33,24.55,10.27,17.85
11.37,11.37,20.93,14.78,17.68
14.51,14.51,21.80,17.12,17.31
15.36,15.36,20.14,17.89,17.17
13.84,13.84,24.33,21.37,21.35
12.71,12.71,16.80,24.11,27.40
11.32,11.32,14.87,17.85,35.99
21.39,21.39,30.44,29.70,63.15
14.29,14.29,25.30,31.69,82.17
9.88,9.88,22.20,28.20,81.31
14.44,14.44,26.72,36.09,80.02
18.77,18.77,26.87,40.65,78.97
19.47,19.47,27.01,29.98,78.70
14.05,14.05,31.08,24.68,77.48
15.08,15.08,33.37,33.06,76.40
13.04,13.04,27.89,30.34,75.64
10.36,10.36,27.38,28.96,74.18
13.85,13.85,26.27,36.03,72.17
19.46,19.46,28.19,36.46,67.31
17.25,17.25,26.25,31.50,68.72
16.19,16.19,28.10,32.02,70.91
18.75,18.75,30.81,28.19,67.44
